"codigo_ibge","municipio","uf","status_brasao","status_bandeira","falta_brasao","falta_bandeira"
"3555356","Ubarana","SP","nao_encontrado","revisao_pendente",true,false
"3555406","Ubatuba","SP","revisao_pendente","rejeitado",false,true
"3556206","Valinhos","SP","revisao_pendente","rejeitado",false,true
"3556602","Vera Cruz","SP","nao_encontrado","revisao_pendente",true,false
"4100202","Adrianópolis","PR","revisao_pendente","nao_encontrado",false,true
"4100301","Agudos do Sul","PR","revisao_pendente","nao_encontrado",false,true
"4101051","Anahy","PR","nao_encontrado","nao_encontrado",true,true
"4101309","Antônio Olinto","PR","revisao_pendente","nao_encontrado",false,true
"4101655","Arapuã","PR","revisao_pendente","nao_encontrado",false,true
"4102208","Atalaia","PR","revisao_pendente","nao_encontrado",false,true
"4102703","Barra do Jacaré","PR","nao_encontrado","revisao_pendente",true,false
"4102752","Bela Vista da Caroba","PR","nao_encontrado","nao_encontrado",true,true
"4103107","Bocaiúva do Sul","PR","rejeitado","revisao_pendente",true,false
"4103206","Bom Sucesso","PR","nao_encontrado","revisao_pendente",true,false
"4103305","Borrazópolis","PR","revisao_pendente","nao_encontrado",false,true
"4103479","Cafezal do Sul","PR","nao_encontrado","nao_encontrado",true,true
"4103800","Cambira","PR","nao_encontrado","revisao_pendente",true,false
"4104105","Campo do Tenente","PR","nao_encontrado","nao_encontrado",true,true
"4104907","Castro","PR","rejeitado","revisao_pendente",true,false
"4105706","Clevelândia","PR","nao_encontrado","revisao_pendente",true,false
"4105904","Colorado","PR","nao_encontrado","revisao_pendente",true,false
"4106001","Congonhinhas","PR","revisao_pendente","nao_encontrado",false,true
"4106407","Cornélio Procópio","PR","rejeitado","revisao_pendente",true,false
"4106456","Coronel Domingos Soares","PR","nao_encontrado","nao_encontrado",true,true
"4106506","Coronel Vivida","PR","nao_encontrado","revisao_pendente",true,false
"4106555","Corumbataí do Sul","PR","nao_encontrado","nao_encontrado",true,true
"4106605","Cruzeiro do Oeste","PR","nao_encontrado","revisao_pendente",true,false
"4106852","Cruzmaltina","PR","nao_encontrado","nao_encontrado",true,true
"4107108","Diamante do Norte","PR","nao_encontrado","revisao_pendente",true,false
"4107157","Diamante D'Oeste","PR","nao_encontrado","nao_encontrado",true,true
"4107538","Entre Rios do Oeste","PR","nao_encontrado","revisao_pendente",true,false
"4107702","Fênix","PR","revisao_pendente","nao_encontrado",false,true
"4107736","Fernandes Pinheiro","PR","nao_encontrado","nao_encontrado",true,true
"4108205","Formosa do Oeste","PR","revisao_pendente","nao_encontrado",false,true
"4108551","Godoy Moreira","PR","nao_encontrado","nao_encontrado",true,true
"4108601","Goioerê","PR","rejeitado","revisao_pendente",true,false
"4108908","Guairaçá","PR","revisao_pendente","nao_encontrado",false,true
"4109005","Guapirama","PR","nao_encontrado","nao_encontrado",true,true
"4109807","Ibiporã","PR","nao_encontrado","revisao_pendente",true,false
"4110300","Inajá","PR","nao_encontrado","revisao_pendente",true,false
"4110904","Itaguajé","PR","nao_encontrado","nao_encontrado",true,true
"4111001","Itambaracá","PR","nao_encontrado","nao_encontrado",true,true
"4111209","Itapejara d'Oeste","PR","licenca_pendente","licenca_pendente",true,true
"4111258","Itaperuçu","PR","nao_encontrado","revisao_pendente",true,false
"4111308","Itaúna do Sul","PR","nao_encontrado","revisao_pendente",true,false
"4111704","Jaboti","PR","revisao_pendente","nao_encontrado",false,true
"4112900","Jundiaí do Sul","PR","revisao_pendente","nao_encontrado",false,true
"4113429","Lidianópolis","PR","revisao_pendente","nao_encontrado",false,true
"4113700","Londrina","PR","rejeitado","revisao_pendente",true,false
"4114708","Maria Helena","PR","nao_encontrado","nao_encontrado",true,true
"4115101","Mariluz","PR","revisao_pendente","rejeitado",false,true
"4115309","Mariópolis","PR","nao_encontrado","revisao_pendente",true,false
"4115358","Maripá","PR","nao_encontrado","revisao_pendente",true,false
"4115507","Marumbi","PR","nao_encontrado","nao_encontrado",true,true
"4115739","Mato Rico","PR","nao_encontrado","nao_encontrado",true,true
"4115754","Mauá da Serra","PR","nao_encontrado","revisao_pendente",true,false
"4116307","Munhoz de Melo","PR","nao_encontrado","nao_encontrado",true,true
"4116406","Nossa Senhora das Graças","PR","nao_encontrado","nao_encontrado",true,true
"4116604","Nova América da Colina","PR","nao_encontrado","nao_encontrado",true,true
"4116950","Nova Esperança do Sudoeste","PR","nao_encontrado","nao_encontrado",true,true
"4117008","Nova Fátima","PR","nao_encontrado","nao_encontrado",true,true
"4117214","Nova Santa Bárbara","PR","nao_encontrado","revisao_pendente",true,false
"4117404","Ourizona","PR","nao_encontrado","revisao_pendente",true,false
"4118006","Paraíso do Norte","PR","nao_encontrado","revisao_pendente",true,false
"4118303","Paranapoema","PR","nao_encontrado","nao_encontrado",true,true
"4118600","Paula Freitas","PR","nao_encontrado","nao_encontrado",true,true
"4118709","Paulo Frontin","PR","nao_encontrado","revisao_pendente",true,false
"4119509","Piraquara","PR","licenca_pendente","revisao_pendente",true,false
"4119707","Planaltina do Paraná","PR","nao_encontrado","nao_encontrado",true,true
"4120309","Porto Vitória","PR","nao_encontrado","nao_encontrado",true,true
"4120333","Prado Ferreira","PR","nao_encontrado","nao_encontrado",true,true
"4120358","Pranchita","PR","nao_encontrado","nao_encontrado",true,true
"4120408","Presidente Castelo Branco","PR","nao_encontrado","revisao_pendente",true,false
"4120606","Prudentópolis","PR","nao_encontrado","revisao_pendente",true,false
"4120853","Quatro Pontes","PR","nao_encontrado","revisao_pendente",true,false
"4121109","Quinta do Sol","PR","revisao_pendente","nao_encontrado",false,true
"4121257","Ramilândia","PR","nao_encontrado","nao_encontrado",true,true
"4121307","Rancho Alegre","PR","nao_encontrado","revisao_pendente",true,false
"4121356","Rancho Alegre D'Oeste","PR","nao_encontrado","nao_encontrado",true,true
"4121604","Renascença","PR","nao_encontrado","nao_encontrado",true,true
"4122107","Rio Bom","PR","nao_encontrado","nao_encontrado",true,true
"4122503","Roncador","PR","nao_encontrado","revisao_pendente",true,false
"4122800","Salgado Filho","PR","nao_encontrado","nao_encontrado",true,true
"4122909","Salto do Itararé","PR","revisao_pendente","nao_encontrado",false,true
"4123105","Santa Amélia","PR","nao_encontrado","revisao_pendente",true,false
"4123956","Santa Mônica","PR","nao_encontrado","nao_encontrado",true,true
"4124053","Santa Terezinha de Itaipu","PR","nao_encontrado","revisao_pendente",true,false
"4124509","Santo Inácio","PR","nao_encontrado","nao_encontrado",true,true
"4124806","São João","PR","nao_encontrado","revisao_pendente",true,false
"4124905","São João do Caiuá","PR","nao_encontrado","revisao_pendente",true,false
"4125001","São João do Ivaí","PR","nao_encontrado","nao_encontrado",true,true
"4125209","São Jorge d'Oeste","PR","revisao_pendente","rejeitado",false,true
"4125308","São Jorge do Ivaí","PR","nao_encontrado","revisao_pendente",true,false
"4125456","São José das Palmeiras","PR","nao_encontrado","nao_encontrado",true,true
"4125753","São Pedro do Iguaçu","PR","nao_encontrado","revisao_pendente",true,false
"4126108","São Tomé","PR","nao_encontrado","nao_encontrado",true,true
"4126272","Saudade do Iguaçu","PR","rejeitado","nao_encontrado",true,true
"4126355","Serranópolis do Iguaçu","PR","nao_encontrado","revisao_pendente",true,false
"4126702","Tamboara","PR","nao_encontrado","revisao_pendente",true,false
"4126801","Tapejara","PR","nao_encontrado","revisao_pendente",true,false
"4127007","Teixeira Soares","PR","nao_encontrado","revisao_pendente",true,false
"4127908","Tuneiras do Oeste","PR","nao_encontrado","nao_encontrado",true,true
"4128302","Uniflor","PR","nao_encontrado","nao_encontrado",true,true
"4128625","Alto Paraíso","PR","nao_encontrado","revisao_pendente",true,false
"4128633","Doutor Ulysses","PR","nao_encontrado","nao_encontrado",true,true
"4201901","Aurora","SC","revisao_pendente","rejeitado",false,true
"4202404","Blumenau","SC","rejeitado","rejeitado",true,true
"4203501","Campo Erê","SC","revisao_pendente","nao_encontrado",false,true
"4204301","Concórdia","SC","rejeitado","revisao_pendente",true,false
"4205704","Garopaba","SC","rejeitado","revisao_pendente",true,false
"4206652","Guatambú","SC","revisao_pendente","nao_encontrado",false,true
"4208203","Itajaí","SC","revisao_pendente","rejeitado",false,true
"4208906","Jaraguá do Sul","SC","rejeitado","revisao_pendente",true,false
"4210001","Luiz Alves","SC","revisao_pendente","rejeitado",false,true
"4213807","Praia Grande","SC","revisao_pendente","nao_encontrado",false,true
"4215059","Rio Rufino","SC","nao_encontrado","nao_encontrado",true,true
"4215455","Sangão","SC","revisao_pendente","rejeitado",false,true
"4216008","São Carlos","SC","revisao_pendente","rejeitado",false,true
"4218855","União do Oeste","SC","revisao_pendente","rejeitado",false,true
"4300604","Alvorada","RS","rejeitado","revisao_pendente",true,false
"4302105","Bento Gonçalves","RS","rejeitado","rejeitado",true,true
"4306320","Derrubadas","RS","revisao_pendente","licenca_pendente",false,true
"4306601","Dom Pedrito","RS","revisao_pendente","rejeitado",false,true
"4308508","Frederico Westphalen","RS","licenca_pendente","licenca_pendente",true,true
"4310108","Igrejinha","RS","revisao_pendente","rejeitado",false,true
"4313011","Nova Candelária","RS","nao_encontrado","revisao_pendente",true,false
"4313490","Novo Barreiro","RS","desatualizado","revisao_pendente",true,false
"4314555","Pirapó","RS","rejeitado","revisao_pendente",true,false
"4314787","Ponte Preta","RS","nao_encontrado","revisao_pendente",true,false
"4318499","São José do Inhacorá","RS","revisao_pendente","nao_encontrado",false,true
"4318804","São Lourenço do Sul","RS","revisao_pendente","rejeitado",false,true
"4319307","São Paulo das Missões","RS","nao_encontrado","revisao_pendente",true,false
"4320354","Sentinela do Sul","RS","nao_encontrado","revisao_pendente",true,false
"4321105","Tapes","RS","licenca_pendente","licenca_pendente",true,true
"4321634","Três Arroios","RS","nao_encontrado","revisao_pendente",true,false
"4322525","Vale Verde","RS","nao_encontrado","revisao_pendente",true,false
"4322558","Vanini","RS","revisao_pendente","nao_encontrado",false,true
"4322707","Vera Cruz","RS","licenca_pendente","revisao_pendente",true,false
"4323101","Vicente Dutra","RS","revisao_pendente","nao_encontrado",false,true
"4323507","Vista Alegre","RS","nao_encontrado","revisao_pendente",true,false
"5000609","Amambai","MS","nao_encontrado","revisao_pendente",true,false
"5000708","Anastácio","MS","nao_encontrado","revisao_pendente",true,false
"5000807","Anaurilândia","MS","nao_encontrado","revisao_pendente",true,false
"5000856","Angélica","MS","nao_encontrado","revisao_pendente",true,false
"5000906","Antônio João","MS","nao_encontrado","revisao_pendente",true,false
"5002100","Bela Vista","MS","nao_encontrado","revisao_pendente",true,false
"5002308","Brasilândia","MS","nao_encontrado","revisao_pendente",true,false
"5002803","Caracol","MS","nao_encontrado","revisao_pendente",true,false
"5002902","Cassilândia","MS","nao_encontrado","revisao_pendente",true,false
"5003108","Corguinho","MS","nao_encontrado","revisao_pendente",true,false
"5003157","Coronel Sapucaia","MS","nao_encontrado","revisao_pendente",true,false
"5003504","Douradina","MS","nao_encontrado","revisao_pendente",true,false
"5003702","Dourados","MS","rejeitado","revisao_pendente",true,false
"5003751","Eldorado","MS","nao_encontrado","revisao_pendente",true,false
"5003900","Figueirão","MS","nao_encontrado","revisao_pendente",true,false
"5004601","Itaquiraí","MS","nao_encontrado","revisao_pendente",true,false
"5004700","Ivinhema","MS","nao_encontrado","revisao_pendente",true,false
"5004908","Jaraguari","MS","nao_encontrado","revisao_pendente",true,false
"5005152","Juti","MS","nao_encontrado","revisao_pendente",true,false
"5005251","Laguna Carapã","MS","nao_encontrado","revisao_pendente",true,false
"5005400","Maracaju","MS","nao_encontrado","revisao_pendente",true,false
"5005806","Nioaque","MS","rejeitado","revisao_pendente",true,false
"5006002","Nova Alvorada do Sul","MS","nao_encontrado","revisao_pendente",true,false
"5006275","Paraíso das Águas","MS","nao_encontrado","revisao_pendente",true,false
"5006358","Paranhos","MS","nao_encontrado","revisao_pendente",true,false
"5006903","Porto Murtinho","MS","nao_encontrado","revisao_pendente",true,false
"5007208","Rio Brilhante","MS","nao_encontrado","revisao_pendente",true,false
"5007505","Rochedo","MS","nao_encontrado","revisao_pendente",true,false
"5007554","Santa Rita do Pardo","MS","nao_encontrado","revisao_pendente",true,false
"5007950","Tacuru","MS","nao_encontrado","revisao_pendente",true,false
"5007976","Taquarussu","MS","nao_encontrado","revisao_pendente",true,false
"5102850","Castanheira","MT","nao_encontrado","nao_encontrado",true,true
"5103056","Cláudia","MT","nao_encontrado","nao_encontrado",true,true
"5103106","Cocalinho","MT","nao_encontrado","nao_encontrado",true,true
"5103437","Curvelândia","MT","nao_encontrado","nao_encontrado",true,true
"5103858","Gaúcha do Norte","MT","nao_encontrado","nao_encontrado",true,true
"5103908","General Carneiro","MT","nao_encontrado","nao_encontrado",true,true
"5103957","Glória D'Oeste","MT","nao_encontrado","revisao_pendente",true,false
"5104203","Guiratinga","MT","nao_encontrado","revisao_pendente",true,false
"5104500","Indiavaí","MT","nao_encontrado","nao_encontrado",true,true
"5104526","Ipiranga do Norte","MT","revisao_pendente","nao_encontrado",false,true
"5104542","Itanhangá","MT","nao_encontrado","nao_encontrado",true,true
"5104559","Itaúba","MT","nao_encontrado","nao_encontrado",true,true
"5104906","Jangada","MT","nao_encontrado","nao_encontrado",true,true
"5105176","Juruena","MT","nao_encontrado","nao_encontrado",true,true
"5105200","Juscimeira","MT","nao_encontrado","nao_encontrado",true,true
"5105234","Lambari D'Oeste","MT","nao_encontrado","nao_encontrado",true,true
"5105903","Nobres","MT","nao_encontrado","revisao_pendente",true,false
"5106000","Nortelândia","MT","nao_encontrado","nao_encontrado",true,true
"5106174","Nova Nazaré","MT","nao_encontrado","nao_encontrado",true,true
"5106190","Nova Santa Helena","MT","nao_encontrado","nao_encontrado",true,true
"5106208","Nova Brasilândia","MT","nao_encontrado","nao_encontrado",true,true
"5106240","Nova Ubiratã","MT","nao_encontrado","revisao_pendente",true,false
"5106273","Novo Horizonte do Norte","MT","revisao_pendente","nao_encontrado",false,true
"5106315","Novo Santo Antônio","MT","nao_encontrado","nao_encontrado",true,true
"5106455","Planalto da Serra","MT","nao_encontrado","nao_encontrado",true,true
"5106505","Poconé","MT","nao_encontrado","revisao_pendente",true,false
"5106653","Pontal do Araguaia","MT","nao_encontrado","revisao_pendente",true,false
"5106802","Porto dos Gaúchos","MT","nao_encontrado","nao_encontrado",true,true
"5107065","Querência","MT","nao_encontrado","nao_encontrado",true,true
"5107198","Ribeirãozinho","MT","nao_encontrado","revisao_pendente",true,false
"5107206","Rio Branco","MT","nao_encontrado","nao_encontrado",true,true
"5107248","Santa Carmem","MT","nao_encontrado","revisao_pendente",true,false
"5107263","Santo Afonso","MT","nao_encontrado","nao_encontrado",true,true
"5107354","São José do Xingu","MT","nao_encontrado","nao_encontrado",true,true
"5107404","São Pedro da Cipa","MT","nao_encontrado","revisao_pendente",true,false
"5107743","Santa Cruz do Xingu","MT","nao_encontrado","nao_encontrado",true,true
"5107750","Salto do Céu","MT","nao_encontrado","nao_encontrado",true,true
"5107776","Santa Terezinha","MT","nao_encontrado","nao_encontrado",true,true
"5107859","São Félix do Araguaia","MT","nao_encontrado","nao_encontrado",true,true
"5107883","Serra Nova Dourada","MT","nao_encontrado","nao_encontrado",true,true
"5107941","Tabaporã","MT","nao_encontrado","nao_encontrado",true,true
"5108055","Terra Nova do Norte","MT","nao_encontrado","nao_encontrado",true,true
"5108105","Tesouro","MT","revisao_pendente","nao_encontrado",false,true
"5108204","Torixoréu","MT","nao_encontrado","nao_encontrado",true,true
"5108303","União do Sul","MT","nao_encontrado","nao_encontrado",true,true
"5108501","Vera","MT","revisao_pendente","nao_encontrado",false,true
"5108600","Vila Rica","MT","revisao_pendente","nao_encontrado",false,true
"5108808","Nova Guarita","MT","nao_encontrado","nao_encontrado",true,true
"5108857","Nova Marilândia","MT","nao_encontrado","nao_encontrado",true,true
"5108907","Nova Maringá","MT","nao_encontrado","nao_encontrado",true,true
"5200506","Aloândia","GO","nao_encontrado","revisao_pendente",true,false
"5200902","Amorinópolis","GO","nao_encontrado","revisao_pendente",true,false
"5201504","Aporé","GO","nao_encontrado","revisao_pendente",true,false
"5201702","Aragarças","GO","nao_encontrado","revisao_pendente",true,false
"5203401","Bom Jardim de Goiás","GO","nao_encontrado","revisao_pendente",true,false
"5203906","Buriti Alegre","GO","nao_encontrado","revisao_pendente",true,false
"5204102","Cachoeira Alta","GO","nao_encontrado","revisao_pendente",true,false
"5204250","Cachoeira Dourada","GO","nao_encontrado","revisao_pendente",true,false
"5204300","Caçu","GO","nao_encontrado","revisao_pendente",true,false
"5204854","Campo Limpo de Goiás","GO","nao_encontrado","revisao_pendente",true,false
"5205406","Ceres","GO","nao_encontrado","revisao_pendente",true,false
"5205471","Chapadão do Céu","GO","nao_encontrado","revisao_pendente",true,false
"5206503","Cromínia","GO","nao_encontrado","revisao_pendente",true,false
"5206602","Cumari","GO","nao_encontrado","revisao_pendente",true,false
"5207253","Doverlândia","GO","revisao_pendente","rejeitado",false,true
"5207402","Edéia","GO","nao_encontrado","revisao_pendente",true,false
"5207907","Flores de Goiás","GO","nao_encontrado","revisao_pendente",true,false
"5209200","Guapó","GO","nao_encontrado","revisao_pendente",true,false
"5209291","Guaraíta","GO","nao_encontrado","revisao_pendente",true,false
"5209457","Guarinos","GO","nao_encontrado","revisao_pendente",true,false
"5209804","Hidrolina","GO","nao_encontrado","revisao_pendente",true,false
"5209937","Inaciolândia","GO","nao_encontrado","revisao_pendente",true,false
"5210604","Itaguaru","GO","nao_encontrado","revisao_pendente",true,false
"5210901","Itapaci","GO","nao_encontrado","revisao_pendente",true,false
"5211404","Itauçu","GO","nao_encontrado","revisao_pendente",true,false
"5212105","Joviânia","GO","nao_encontrado","nao_encontrado",true,true
"5212204","Jussara","GO","nao_encontrado","revisao_pendente",true,false
"5212600","Mairipotaba","GO","nao_encontrado","revisao_pendente",true,false
"5213509","Monte Alegre de Goiás","GO","nao_encontrado","revisao_pendente",true,false
"5213772","Montividiu do Norte","GO","nao_encontrado","revisao_pendente",true,false
"5213855","Morro Agudo de Goiás","GO","nao_encontrado","revisao_pendente",true,false
"5213905","Mossâmedes","GO","nao_encontrado","revisao_pendente",true,false
"5214051","Mundo Novo","GO","nao_encontrado","revisao_pendente",true,false
"5214101","Mutunópolis","GO","nao_encontrado","revisao_pendente",true,false
"5214804","Nova Aurora","GO","nao_encontrado","revisao_pendente",true,false
"5214879","Nova Iguaçu de Goiás","GO","nao_encontrado","revisao_pendente",true,false
"5215256","Novo Planalto","GO","nao_encontrado","revisao_pendente",true,false
"5215405","Ouro Verde de Goiás","GO","nao_encontrado","revisao_pendente",true,false
"5215504","Ouvidor","GO","nao_encontrado","revisao_pendente",true,false
"5215652","Palestina de Goiás","GO","nao_encontrado","revisao_pendente",true,false
"5216007","Panamá","GO","nao_encontrado","revisao_pendente",true,false
"5216403","Paraúna","GO","nao_encontrado","revisao_pendente",true,false
"5216452","Perolândia","GO","nao_encontrado","revisao_pendente",true,false
"5217401","Pires do Rio","GO","nao_encontrado","revisao_pendente",true,false
"5219100","Santa Bárbara de Goiás","GO","nao_encontrado","revisao_pendente",true,false
"5219407","Santa Rita do Araguaia","GO","nao_encontrado","revisao_pendente",true,false
"5219738","Santo Antônio de Goiás","GO","nao_encontrado","revisao_pendente",true,false
"5219753","Santo Antônio do Descoberto","GO","nao_encontrado","nao_encontrado",true,true
"5220264","São Miguel do Passa Quatro","GO","nao_encontrado","revisao_pendente",true,false
"5221304","Três Ranchos","GO","nao_encontrado","revisao_pendente",true,false
"5222005","Vianópolis","GO","nao_encontrado","revisao_pendente",true,false
